cik|ticker|date_filed|url|net_tone
1066194|EGAN|2019-02-07|https://www.sec.gov/Archives/edgar/data/1066194/000155837019000458/ex-99d1.htm|nan
106640|WHR|2019-01-28|https://www.sec.gov/Archives/edgar/data/106640/000010664019000005/exhibit991pressrelease1231.htm|nan
1066605|HSII|2019-02-25|https://www.sec.gov/Archives/edgar/data/1066605/000119312519049871/d696957dex991.htm|nan
1067294|CBRL|2019-02-26|https://www.sec.gov/Archives/edgar/data/1067294/000119312519050845/d711380dex991.htm|nan
1067701|URI|2019-01-23|https://www.sec.gov/Archives/edgar/data/1067701/000106770119000009/uri-12312018xex991.htm|nan
1067837|ETM|2019-02-22|https://www.sec.gov/Archives/edgar/data/1067837/000119312519047826/d713211dex991.htm|nan
1068851|PB|2019-01-30|https://www.sec.gov/Archives/edgar/data/1068851/000156459019001333/pb-ex991_6.htm|nan
1068875|BCOR|2019-02-14|https://www.sec.gov/Archives/edgar/data/1068875/000106887519000005/ex-991earningsreleaseq42018.htm|nan
1069157|EWBC|2019-01-24|https://www.sec.gov/Archives/edgar/data/1069157/000106915719000002/ewbc9918k12312018.htm|nan
1069183|AAXN|2019-02-26|https://www.sec.gov/Archives/edgar/data/1069183/000106918319000019/aaxnq42018-ex991shareholde.htm|nan
1069202|LII|2019-02-05|https://www.sec.gov/Archives/edgar/data/1069202/000106920219000005/ex-991pressreleasetables20.htm|nan
1069258|KTOS|2019-02-28|https://www.sec.gov/Archives/edgar/data/1069258/000162828019002267/ktos201812308kexhibit991.htm|nan
1069308|ACER|2019-03-07|https://www.sec.gov/Archives/edgar/data/1069308/000156459019006822/acer-ex991_73.htm|nan
1069530|SAVA|2019-03-25|https://www.sec.gov/Archives/edgar/data/1069530/000117184319001954/exh_991.htm|nan
1069878|TREX|2019-02-14|https://www.sec.gov/Archives/edgar/data/1069878/000115752319000349/a51940950ex99_1.htm|nan
1069899|PAHC|2019-02-06|https://www.sec.gov/Archives/edgar/data/1069899/000114420419005347/tv512549_ex99-1.htm|nan
1069996|FNHC|2019-02-27|https://www.sec.gov/Archives/edgar/data/1069996/000106999619000007/fnhcq4-2018pressrelease.htm|nan
1070081|PTCT|2019-02-28|https://www.sec.gov/Archives/edgar/data/1070081/000107008119000016/ex991ptcq4fy2018pr.htm|nan
1070154|STL|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070154/000107015419000005/stlexhibit991123118.htm|nan
1070296|FCAP|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070296/000117184319000446/exh_991.htm|nan
1070412|CNX|2019-01-31|https://www.sec.gov/Archives/edgar/data/1070412/000107041219000006/ex991pressrelease1-31x2019.htm|nan
1070423|PAA|2019-02-05|https://www.sec.gov/Archives/edgar/data/1070423/000110465919005840/a19-4015_1ex99d1.htm|nan
1070494|ACAD|2019-02-26|https://www.sec.gov/Archives/edgar/data/1070494/000156459019004478/acad-ex991_6.htm|nan
1070524|GCBC|2019-01-23|https://www.sec.gov/Archives/edgar/data/1070524/000114036119001401/ex99_1.htm|nan
1070680|CFBK|2019-02-19|https://www.sec.gov/Archives/edgar/data/1070680/000107068019000003/cfbk-20190219xex99.htm|nan
1070750|HST|2019-02-19|https://www.sec.gov/Archives/edgar/data/1070750/000156459019003290/hst-ex991_7.htm|nan
1071255|GDEN|2019-03-14|https://www.sec.gov/Archives/edgar/data/1071255/000156459019007815/gden-ex991_7.htm|nan
107140|JW.A|2019-03-05|https://www.sec.gov/Archives/edgar/data/107140/000010714019000007/exhibit99_1.htm|nan
1071739|CNC|2019-02-05|https://www.sec.gov/Archives/edgar/data/1071739/000107173919000019/exhibit991q42018.htm|nan
1071993|MCF|2019-03-18|https://www.sec.gov/Archives/edgar/data/1071993/000107199319000017/c993-20190318ex9910b6de0.htm|nan
107263|WMB|2019-02-13|https://www.sec.gov/Archives/edgar/data/107263/000010726319000003/wmb_20181231xer.htm|nan
1073349|EPAY|2019-01-31|https://www.sec.gov/Archives/edgar/data/1073349/000119312519023942/d663078dex991.htm|nan
1073429|USCR|2019-02-26|https://www.sec.gov/Archives/edgar/data/1073429/000107342919000029/ex991q42018uscrearningsr.htm|nan
1074902|LCNB|2019-01-29|https://www.sec.gov/Archives/edgar/data/1074902/000107490219000005/lcnb-x8xkexhibit9912018qr4.htm|nan
1075415|DHC|2019-03-01|https://www.sec.gov/Archives/edgar/data/1075415/000107541519000010/a991_snhx123118xearningsre.htm|nan
1075531|BKNG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1075531/000107553119000007/ex991123118.htm|nan
1075607|TCP|2019-02-21|https://www.sec.gov/Archives/edgar/data/1075607/000107560719000016/newsrelease20190221.htm|nan
1075736|CXDO|2019-03-05|https://www.sec.gov/Archives/edgar/data/1075736/000165495419002311/cxdo_ex991.htm|nan
1076682|PTE|2019-01-14|https://www.sec.gov/Archives/edgar/data/1076682/000149315219000546/ex99-1.htm|nan
107687|WGO|2019-03-25|https://www.sec.gov/Archives/edgar/data/107687/000010768719000002/a2019q2exh991earningsrelea.htm|nan
1076930|NOVT|2019-02-27|https://www.sec.gov/Archives/edgar/data/1076930/000156459019004671/novt-ex991_6.htm|nan
1077183|NEO|2019-02-19|https://www.sec.gov/Archives/edgar/data/1077183/000107718319000002/a99112312018earningsre.htm|nan
1077428|TCBI|2019-01-23|https://www.sec.gov/Archives/edgar/data/1077428/000107742819000003/a01232019exhibit991.htm|nan
1077771|UMPQ|2019-01-23|https://www.sec.gov/Archives/edgar/data/1077771/000107777119000007/umpq-20181231ex991earnings.htm|nan
1078075|NTCT|2019-01-30|https://www.sec.gov/Archives/edgar/data/1078075/000115752319000168/a51932303ex99_1.htm|nan
1078099|MEET|2019-03-06|https://www.sec.gov/Archives/edgar/data/1078099/000107809919000011/earningsrelease-ye2018.htm|nan
1078207|NLS|2019-02-25|https://www.sec.gov/Archives/edgar/data/1078207/000107820719000006/ex99112312018.htm|nan
1078271|EXTR|2019-01-29|https://www.sec.gov/Archives/edgar/data/1078271/000156459019001270/extr-ex991_6.htm|nan
10795|BDX|2019-02-05|https://www.sec.gov/Archives/edgar/data/10795/000001079519000007/ex99112312018.htm|nan
1080014|INVA|2019-02-06|https://www.sec.gov/Archives/edgar/data/1080014/000110465919006095/a19-4112_1ex99d1.htm|nan
1080709|ARNA|2019-02-26|https://www.sec.gov/Archives/edgar/data/1080709/000156459019004455/arna-ex991_6.htm|nan
1082038|DRRX|2019-03-07|https://www.sec.gov/Archives/edgar/data/1082038/000156459019006794/drrx-ex991_6.htm|nan
1082506|GEC|2019-02-11|https://www.sec.gov/Archives/edgar/data/1082506/000156459019002474/gec-ex991_70.htm|nan
1082554|UTHR|2019-02-27|https://www.sec.gov/Archives/edgar/data/1082554/000110465919010880/a19-4992_1ex99d1.htm|nan
108312|WWD|2019-01-28|https://www.sec.gov/Archives/edgar/data/108312/000117184319000554/exh_991.htm|nan
1083301|IKNX|2019-02-21|https://www.sec.gov/Archives/edgar/data/1083301/000143774919003073/ex_135509.htm|nan
1083522|JSDA|2019-03-07|https://www.sec.gov/Archives/edgar/data/1083522/000117184319001582/exh_991.htm|nan
1083643|FBSS|2019-01-22|https://www.sec.gov/Archives/edgar/data/1083643/000156459019000858/fbss-ex991_6.htm|nan
108385|WRLD|2019-01-31|https://www.sec.gov/Archives/edgar/data/108385/000115752319000194/a51933277ex99_1.htm|nan
1084554|LTBR|2019-03-28|https://www.sec.gov/Archives/edgar/data/1084554/000147793219001246/ltbr_ex991.htm|nan
1084577|CYRN|2019-02-13|https://www.sec.gov/Archives/edgar/data/1084577/000121390019002281/f8k021319ex99-1_cyren.htm|nan
1084580|LUK2|2019-01-10|https://www.sec.gov/Archives/edgar/data/1084580/000119312519006178/d658882dex99.htm|nan
1084580|LUK2|2019-03-28|https://www.sec.gov/Archives/edgar/data/1084580/000115752319000695/a51961043_ex99.htm|nan
1084765|RGP|2019-01-03|https://www.sec.gov/Archives/edgar/data/1084765/000115752319000024/a51920659ex99_1.htm|nan
1084869|FLWS|2019-01-31|https://www.sec.gov/Archives/edgar/data/1084869/000115752319000200/a51933273ex99_1.htm|nan
1084961|ECPG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1084961/000108496119000018/ex991ecpgq42018earningspre.htm|nan
1084961|ECPG|2019-02-27|https://www.sec.gov/Archives/edgar/data/1084961/000108496119000019/ecpgq42018earningscallsl.htm|nan
108516|WOR|2019-03-20|https://www.sec.gov/Archives/edgar/data/108516/000117184319001864/exh_991.htm|nan
1085243|VTSI|2019-03-28|https://www.sec.gov/Archives/edgar/data/1085243/000149315219004123/ex99-1.htm|nan
1085869|PRFT|2019-02-26|https://www.sec.gov/Archives/edgar/data/1085869/000108586919000009/prfpressrelease_q42018.htm|nan
1086222|AKAM|2019-02-12|https://www.sec.gov/Archives/edgar/data/1086222/000108622219000030/exhibit991-q42018.htm|nan
1086600|ARLP|2019-01-28|https://www.sec.gov/Archives/edgar/data/1086600/000155837019000248/ex-99d1.htm|nan
1087294|CPIX|2019-02-26|https://www.sec.gov/Archives/edgar/data/1087294/000162828019001992/a2018q4exhibit991earningsr.htm|nan
1087423|RHT|2019-03-25|https://www.sec.gov/Archives/edgar/data/1087423/000115752319000688/a51958812ex99_1.htm|nan
1087456|UBOH|2019-01-22|https://www.sec.gov/Archives/edgar/data/1087456/000143774919001156/ex_132657.htm|nan
1088856|CORT|2019-02-25|https://www.sec.gov/Archives/edgar/data/1088856/000117184319001184/exh_991.htm|nan
1089063|DKS|2019-03-12|https://www.sec.gov/Archives/edgar/data/1089063/000108906319000005/dks-20190202xex991earnings.htm|nan
1089511|ALSK|2019-03-06|https://www.sec.gov/Archives/edgar/data/1089511/000115752319000533/a51951144ex99_1.htm|nan
108985|YORW|2019-03-12|https://www.sec.gov/Archives/edgar/data/108985/000010898519000025/exhibit99_1-031219.htm|nan
1089872|GAIA|2019-03-04|https://www.sec.gov/Archives/edgar/data/1089872/000156459019006042/gaia-ex991_6.htm|nan
1090009|SFST|2019-01-22|https://www.sec.gov/Archives/edgar/data/1090009/000120677419000144/sfb3459824-ex991.htm|nan
1090012|DVN|2019-02-19|https://www.sec.gov/Archives/edgar/data/1090012/000119312519044388/d702577dex991.htm|nan
1090061|OMN|2019-01-31|https://www.sec.gov/Archives/edgar/data/1090061/000109006119000006/pressreleaseq42018earnings.htm|nan
1090061|OMN|2019-03-27|https://www.sec.gov/Archives/edgar/data/1090061/000109006119000021/q12019pressrelease.htm|nan
1090425|LAMR|2019-02-20|https://www.sec.gov/Archives/edgar/data/1090425/000119312519044722/d709518dex991.htm|nan
1090727|UPS|2019-01-31|https://www.sec.gov/Archives/edgar/data/1090727/000109072719000003/exhibit991-q42018earningsp.htm|nan
1090872|A|2019-02-20|https://www.sec.gov/Archives/edgar/data/1090872/000109087219000004/exhibit991-q119pressrelease.htm|nan
1091667|CHTR|2019-01-31|https://www.sec.gov/Archives/edgar/data/1091667/000109166719000027/chtrexhibit991earningsrele.htm|nan
1091748|ARGO|2019-02-11|https://www.sec.gov/Archives/edgar/data/1091748/000115752319000285/a51938645ex99_1.htm|nan
109177|SPB|2019-02-07|https://www.sec.gov/Archives/edgar/data/109177/000010917719000012/spb-20190207xex99_1.htm|nan
1091907|WWE|2019-02-07|https://www.sec.gov/Archives/edgar/data/1091907/000109190719000009/wwe-20190207xex99_1.htm|nan
109198|TJX|2019-02-27|https://www.sec.gov/Archives/edgar/data/109198/000115752319000465/a51946802_ex991.htm|nan
1092289|TAT|2019-03-26|https://www.sec.gov/Archives/edgar/data/1092289/000156459019009377/tat-ex991_126.htm|nan
1092699|SPSC|2019-02-12|https://www.sec.gov/Archives/edgar/data/1092699/000117184319000856/exh_991.htm|nan
1092796|SWBI|2019-03-07|https://www.sec.gov/Archives/edgar/data/1092796/000119312519067181/d713425dex991.htm|nan
1093557|DXCM|2019-02-21|https://www.sec.gov/Archives/edgar/data/1093557/000109355719000039/dxcmq4201899-1.htm|nan
1093672|PEBK|2019-01-28|https://www.sec.gov/Archives/edgar/data/1093672/000165495419000807/pebk_ex991.htm|nan
1093691|PLUG|2019-03-07|https://www.sec.gov/Archives/edgar/data/1093691/000110465919013262/a19-6065_1ex99d1.htm|nan
109380|ZION|2019-01-22|https://www.sec.gov/Archives/edgar/data/109380/000010938019000003/exh991earningsrelease8-k20.htm|nan
1094285|TDY|2019-01-23|https://www.sec.gov/Archives/edgar/data/1094285/000109428519000006/tdypressreleaseq42018.htm|nan
1094739|FNSR|2019-02-28|https://www.sec.gov/Archives/edgar/data/1094739/000117184319001376/exh_991.htm|nan
1094810|MFSF|2019-01-30|https://www.sec.gov/Archives/edgar/data/1094810/000114420419003703/tv511912_ex99.htm|nan
1094831|BGCP|2019-02-14|https://www.sec.gov/Archives/edgar/data/1094831/000156459019002929/bgcp-ex991_7.htm|nan
1095073|RE|2019-02-11|https://www.sec.gov/Archives/edgar/data/1095073/000109507319000006/newsrelease4q18.htm|nan
1095565|HSTM|2019-02-19|https://www.sec.gov/Archives/edgar/data/1095565/000156459019003299/hstm-ex991_6.htm|nan
109563|AIT|2019-01-24|https://www.sec.gov/Archives/edgar/data/109563/000010956319000030/a8k1242019exhibit991.htm|nan
1095651|STAR|2019-02-25|https://www.sec.gov/Archives/edgar/data/1095651/000109565119000004/istarreportsq418results.htm|nan
1096056|LXFR|2019-03-12|https://www.sec.gov/Archives/edgar/data/1096056/000109605619000014/a190304lxfr4q18earningsr.htm|nan
1096343|MKL|2019-02-05|https://www.sec.gov/Archives/edgar/data/1096343/000109634319000017/mkl02052019exhibit991.htm|nan
1096752|EPC|2019-02-07|https://www.sec.gov/Archives/edgar/data/1096752/000109675219000004/epcexhibit991123118.htm|nan
1097149|ALGN|2019-01-29|https://www.sec.gov/Archives/edgar/data/1097149/000117184319000568/exh_991.htm|nan
1097864|ON|2019-02-01|https://www.sec.gov/Archives/edgar/data/1097864/000119312519025997/d697997dex991.htm|nan
1098151|FDBC|2019-01-30|https://www.sec.gov/Archives/edgar/data/1098151/000109815119000004/fdbc-20190130xex99_1.htm|nan
1098972|AGEN|2019-03-14|https://www.sec.gov/Archives/edgar/data/1098972/000114420419013817/tv516213_ex99-1.htm|nan
1099160|BBGI|2019-02-11|https://www.sec.gov/Archives/edgar/data/1099160/000119312519033929/d699744dex991.htm|nan
1099219|MET|2019-02-06|https://www.sec.gov/Archives/edgar/data/1099219/000109921919000004/ex991earningsreleasetables.htm|nan
1099590|MELI|2019-02-26|https://www.sec.gov/Archives/edgar/data/1099590/000156276219000041/meli-20190226xex99_1.htm|nan
1099800|EW|2019-01-31|https://www.sec.gov/Archives/edgar/data/1099800/000109980019000002/ex-991q42018.htm|nan
1100397|ADXS|2019-03-12|https://www.sec.gov/Archives/edgar/data/1100397/000149315219003193/ex99-1.htm|nan
1100682|CRL|2019-02-13|https://www.sec.gov/Archives/edgar/data/1100682/000115752319000322/a51939858ex99_1.htm|nan
1101215|ADS|2019-02-07|https://www.sec.gov/Archives/edgar/data/1101215/000110121519000014/exhibit_99-1.htm|nan
1101239|EQIX|2019-02-13|https://www.sec.gov/Archives/edgar/data/1101239/000114420419007141/tv513400_ex99-1.htm|nan
1101302|ENTG|2019-02-05|https://www.sec.gov/Archives/edgar/data/1101302/000110130219000007/entg2018ex991.htm|nan
1101396|DLA|2019-02-04|https://www.sec.gov/Archives/edgar/data/1101396/000110139619000015/dlaq1fy19pressrelease2-4x1.htm|nan
1101680|DZSI|2019-02-28|https://www.sec.gov/Archives/edgar/data/1101680/000156459019005493/dzsi-ex991_18.htm|nan
1102112|PACW|2019-01-17|https://www.sec.gov/Archives/edgar/data/1102112/000110465919002200/a19-3069_1ex99d1.htm|nan
1102266|CSFL|2019-01-22|https://www.sec.gov/Archives/edgar/data/1102266/000156459019000897/csfl-ex991_8.htm|nan
1102993|LPSN|2019-02-21|https://www.sec.gov/Archives/edgar/data/1102993/000110299319000013/a2018q4ex991.htm|nan
1103982|MDLZ|2019-01-30|https://www.sec.gov/Archives/edgar/data/1103982/000119312519022578/d654933dex991.htm|nan
1104485|NOG|2019-03-12|https://www.sec.gov/Archives/edgar/data/1104485/000110448519000046/exhibit991-earningsrel.htm|nan
1104506|INSM|2019-02-22|https://www.sec.gov/Archives/edgar/data/1104506/000110465919009976/a19-5212_1ex99d1.htm|nan
1104657|MTRN|2019-02-14|https://www.sec.gov/Archives/edgar/data/1104657/000110465719000005/a21419q4pressrelease.htm|nan
110471|WWW|2019-02-20|https://www.sec.gov/Archives/edgar/data/110471/000011047119000005/earningsrelease2018-q4.htm|nan
1104855|SPRT|2019-03-07|https://www.sec.gov/Archives/edgar/data/1104855/000165495419002420/sprt_ex991.htm|nan
110621|RPM|2019-01-04|https://www.sec.gov/Archives/edgar/data/110621/000119312519001897/d679587dex991.htm|nan
1107421|ZIOP|2019-03-05|https://www.sec.gov/Archives/edgar/data/1107421/000119312519064031/d685126dex991.htm|nan
1107843|QLYS|2019-02-12|https://www.sec.gov/Archives/edgar/data/1107843/000119312519035990/d672814dex991.htm|nan
1108109|CYH|2019-02-20|https://www.sec.gov/Archives/edgar/data/1108109/000119312519045421/d702615dex991.htm|nan
1108205|CRIS|2019-03-26|https://www.sec.gov/Archives/edgar/data/1108205/000114420419016005/tv517205_ex99-1.htm|nan
1108236|AMRB|2019-01-24|https://www.sec.gov/Archives/edgar/data/1108236/000117184319000473/exh_991.htm|nan
1108426|PNM|2019-02-27|https://www.sec.gov/Archives/edgar/data/1108426/000110842619000016/exhibit99102272019earnings.htm|nan
1108524|CRM|2019-03-04|https://www.sec.gov/Archives/edgar/data/1108524/000110852419000007/crm-q4fy19xexhibit991.htm|nan
1108827|QEP|2019-02-20|https://www.sec.gov/Archives/edgar/data/1108827/000110882719000012/qep-20181231x8xkex991.htm|nan
1108967|OEG|2019-03-18|https://www.sec.gov/Archives/edgar/data/1108967/000143774919005181/ex_137924.htm|nan
1109242|HAFC|2019-01-15|https://www.sec.gov/Archives/edgar/data/1109242/000117184319000289/exh_991.htm|nan
1109354|BRKR|2019-02-11|https://www.sec.gov/Archives/edgar/data/1109354/000110465919007112/a19-4448_1ex99d1.htm|nan
1109357|EXC|2019-02-08|https://www.sec.gov/Archives/edgar/data/1109357/000162828019001096/exc20190208991.htm|nan
1109546|PMBC|2019-01-28|https://www.sec.gov/Archives/edgar/data/1109546/000110954619000004/pmbc-2018q4pressrelease.htm|nan
1109546|PMBC|2019-01-28|https://www.sec.gov/Archives/edgar/data/1109546/000110954619000007/pmbcfigconferenceinvesto.htm|nan
1110803|ILMN|2019-01-29|https://www.sec.gov/Archives/edgar/data/1110803/000111080319000006/a4q18earningsrelease.htm|nan
1110805|NS|2019-01-31|https://www.sec.gov/Archives/edgar/data/1110805/000111080519000018/ns4q188-kex9901.htm|nan
1111335|VC|2019-02-21|https://www.sec.gov/Archives/edgar/data/1111335/000119312519046167/d694831dex991.htm|nan
1111711|NI|2019-02-20|https://www.sec.gov/Archives/edgar/data/1111711/000111171119000006/ni-ex991_20181231.htm|nan
1111928|IPGP|2019-02-12|https://www.sec.gov/Archives/edgar/data/1111928/000111192819000011/exhibit991-20181231.htm|nan
1113148|INFI|2019-03-14|https://www.sec.gov/Archives/edgar/data/1113148/000119312519074034/d721300dex991.htm|nan
1113169|TROW|2019-01-30|https://www.sec.gov/Archives/edgar/data/1113169/000111316919000004/earningsreleasetemplateq42.htm|nan
1113232|ACLS|2019-02-06|https://www.sec.gov/Archives/edgar/data/1113232/000110465919006104/a19-4088_1ex99d1.htm|nan
1113256|MTOR|2019-01-29|https://www.sec.gov/Archives/edgar/data/1113256/000111325619000008/mtor-2019q1x8kxex99a.htm|nan
1113809|BBW|2019-03-13|https://www.sec.gov/Archives/edgar/data/1113809/000115752319000592/a51953901_ex991.htm|nan
1114483|ITGR|2019-02-21|https://www.sec.gov/Archives/edgar/data/1114483/000117184319001071/exh_991.htm|nan
1114925|LTRX|2019-01-24|https://www.sec.gov/Archives/edgar/data/1114925/000168316819000185/lantronix_8k-ex9901.htm|nan
1114995|PI|2019-02-20|https://www.sec.gov/Archives/edgar/data/1114995/000156459019003458/pi-ex991_6.htm|nan
1115128|QUOT|2019-02-12|https://www.sec.gov/Archives/edgar/data/1115128/000115752319000305/a51939252ex99_1.htm|nan
1116132|TPR|2019-02-07|https://www.sec.gov/Archives/edgar/data/1116132/000115752319000249/a51937293ex99_1.htm|nan
1116463|OSUR|2019-02-06|https://www.sec.gov/Archives/edgar/data/1116463/000156459019002161/osur-ex991_7.htm|nan
1116942|TTMI|2019-02-06|https://www.sec.gov/Archives/edgar/data/1116942/000119312519029540/d697152dex991.htm|nan
1117297|QNST|2019-02-07|https://www.sec.gov/Archives/edgar/data/1117297/000119312519030881/d698342dex991.htm|nan
1117480|CMRX|2019-03-05|https://www.sec.gov/Archives/edgar/data/1117480/000111748019000008/exhibit99120181231cmrxearn.htm|nan
1118417|MODN|2019-02-05|https://www.sec.gov/Archives/edgar/data/1118417/000111841719000009/modnq1fy198kr45020519.htm|nan
1120193|NDAQ|2019-01-30|https://www.sec.gov/Archives/edgar/data/1120193/000119312519021635/d699678dex991.htm|nan
1120370|BWEN|2019-02-26|https://www.sec.gov/Archives/edgar/data/1120370/000117184319001203/exh_991.htm|nan
1120914|PDFS|2019-02-14|https://www.sec.gov/Archives/edgar/data/1120914/000143774919002655/ex_134927.htm|nan
1121142|MAXR|2019-02-28|https://www.sec.gov/Archives/edgar/data/1121142/000155837019001325/ex-99d1.htm|nan
1121702|YTEN|2019-03-25|https://www.sec.gov/Archives/edgar/data/1121702/000112170219000003/exhibit991032519.htm|nan
1121788|GRMN|2019-02-20|https://www.sec.gov/Archives/edgar/data/1121788/000161577419002744/s116226_ex99-1.htm|nan
1122904|NTGR|2019-02-06|https://www.sec.gov/Archives/edgar/data/1122904/000112290419000035/exhibit99118q4earningsrele.htm|nan
1122976|POL|2019-01-29|https://www.sec.gov/Archives/edgar/data/1122976/000112297619000003/pol-20181231xnewsrelease.htm|nan
1123360|GPN|2019-02-13|https://www.sec.gov/Archives/edgar/data/1123360/000112336019000003/ex991earningsrelease123120.htm|nan
1123494|HBIO|2019-02-28|https://www.sec.gov/Archives/edgar/data/1123494/000117184319001380/exh_991.htm|nan
1123852|XEL2|2019-01-31|https://www.sec.gov/Archives/edgar/data/1123852/000007290319000003/xcelq42018earningsrelease.htm|nan
1124105|CBIO|2019-03-07|https://www.sec.gov/Archives/edgar/data/1124105/000119312519067204/d710927dex991.htm|nan
1124140|EXAS|2019-02-21|https://www.sec.gov/Archives/edgar/data/1124140/000110465919009828/a19-5032_2ex99.htm|nan
1124610|VMW|2019-02-28|https://www.sec.gov/Archives/edgar/data/1124610/000119312519057554/d703989dex991.htm|nan
1124796|LASR|2019-02-20|https://www.sec.gov/Archives/edgar/data/1124796/000112479619000022/exhibit991-2018q4.htm|nan
1124804|MDRX|2019-02-21|https://www.sec.gov/Archives/edgar/data/1124804/000117184319001096/exh_991.htm|nan
1124941|BECN|2019-02-07|https://www.sec.gov/Archives/edgar/data/1124941/000119312519031014/d698772dex991.htm|nan
1125345|MGNX|2019-02-26|https://www.sec.gov/Archives/edgar/data/1125345/000112534519000044/a8-kq42018exhibit991.htm|nan
1126328|PFG|2019-01-29|https://www.sec.gov/Archives/edgar/data/1126328/000112632819000028/pressrelease012919-01.htm|nan
1126741|GSIT|2019-01-31|https://www.sec.gov/Archives/edgar/data/1126741/000117184319000650/exh_991.htm|nan
1126956|SR|2019-02-06|https://www.sec.gov/Archives/edgar/data/1126956/000156459019002063/sr-ex991_6.htm|nan
1126975|MMP|2019-01-31|https://www.sec.gov/Archives/edgar/data/1126975/000112697519000039/exhibit994q18.htm|nan
1127371|CVCY|2019-01-23|https://www.sec.gov/Archives/edgar/data/1127371/000112737119000004/cvcy122018earningsreleaseex.htm|nan
1127703|PRA|2019-02-21|https://www.sec.gov/Archives/edgar/data/1127703/000119479419000025/pra-20181231xex991.htm|nan
1129155|MPX|2019-01-23|https://www.sec.gov/Archives/edgar/data/1129155/000114420419002336/tv511316_ex99.htm|nan
1129260|VCRA|2019-02-07|https://www.sec.gov/Archives/edgar/data/1129260/000112926019000003/a123118exhibit9901.htm|nan
1130144|BSRR|2019-01-22|https://www.sec.gov/Archives/edgar/data/1130144/000156459019000861/bsrr-ex991_6.htm|nan
1130166|CYCC|2019-03-27|https://www.sec.gov/Archives/edgar/data/1130166/000114420419016316/tv517320_ex99-1.htm|nan
1130310|CNP|2019-02-28|https://www.sec.gov/Archives/edgar/data/1130310/000119312519055474/d701648dex991.htm|nan
1130464|BKH|2019-02-07|https://www.sec.gov/Archives/edgar/data/1130464/000113046419000003/ex-99122018earningsrelease.htm|nan
1130598|ONTX|2019-03-26|https://www.sec.gov/Archives/edgar/data/1130598/000110465919017274/a19-7217_1ex99d1.htm|nan
1130713|OSTK|2019-03-18|https://www.sec.gov/Archives/edgar/data/1130713/000113071319000015/ex991q418pressrelease.htm|nan
1132105|SPWH|2019-03-28|https://www.sec.gov/Archives/edgar/data/1132105/000117184319002030/exh_991.htm|nan
1132651|ATLO|2019-01-18|https://www.sec.gov/Archives/edgar/data/1132651/000143774919001069/ex_133062.htm|nan
1133062|JANL|2019-03-06|https://www.sec.gov/Archives/edgar/data/1133062/000114036119004487/ex99_1.htm|nan
1133311|TZOO|2019-02-06|https://www.sec.gov/Archives/edgar/data/1133311/000113331119000004/ex-99112x31x20188xk.htm|nan
1133416|GALT|2019-03-06|https://www.sec.gov/Archives/edgar/data/1133416/000119312519064710/d709852dex991.htm|nan
1133421|NOC|2019-01-31|https://www.sec.gov/Archives/edgar/data/1133421/000113342119000006/noc-12312018xearningsex99.htm|nan
1133869|CAPR|2019-03-28|https://www.sec.gov/Archives/edgar/data/1133869/000114420419016629/tv517395_ex99-1.htm|nan
1135185|AAWW|2019-02-19|https://www.sec.gov/Archives/edgar/data/1135185/000114420419008768/tv514018_ex99.htm|nan
1136174|CATS|2019-03-14|https://www.sec.gov/Archives/edgar/data/1136174/000143774919004945/ex_137776.htm|nan
1136352|CEQP|2019-02-19|https://www.sec.gov/Archives/edgar/data/1136352/000119312519043589/d702581dex991.htm|nan
1136869|ZBH|2019-02-01|https://www.sec.gov/Archives/edgar/data/1136869/000156459019001599/zbh-ex991_6.htm|nan
1136893|FIS|2019-02-12|https://www.sec.gov/Archives/edgar/data/1136893/000113689319000005/q42018ex991.htm|nan
1137547|UBFO|2019-01-23|https://www.sec.gov/Archives/edgar/data/1137547/000162828019000495/ubfo-122018earningsrelease.htm|nan
1137774|PRU|2019-02-06|https://www.sec.gov/Archives/edgar/data/1137774/000119312519029574/d699679dex991.htm|nan
1137789|STX|2019-02-04|https://www.sec.gov/Archives/edgar/data/1137789/000119312519027004/d691711dex991.htm|nan
1138118|CBRE|2019-02-13|https://www.sec.gov/Archives/edgar/data/1138118/000156459019002750/cbg-ex991_6.htm|nan
1138639|INFN|2019-02-21|https://www.sec.gov/Archives/edgar/data/1138639/000113863919000010/infn-02212019xex991.htm|nan
1138723|ARAY|2019-01-22|https://www.sec.gov/Archives/edgar/data/1138723/000156459019000881/aray-ex991_8.htm|nan
1140215|REED|2019-03-28|https://www.sec.gov/Archives/edgar/data/1140215/000149315219004110/ex99-1.htm|nan
1140536|WLTW|2019-02-07|https://www.sec.gov/Archives/edgar/data/1140536/000117184319000782/exh_991.htm|nan
1140859|ABC|2019-01-31|https://www.sec.gov/Archives/edgar/data/1140859/000114085919000005/exhibit991-q12019.htm|nan
1141103|CCRN|2019-02-28|https://www.sec.gov/Archives/edgar/data/1141103/000115752319000482/a51946949ex99_1.htm|nan
1141391|MA|2019-01-31|https://www.sec.gov/Archives/edgar/data/1141391/000114139119000005/ma12312018-exx991xearnings.htm|nan
